file_path,source_folder,expected_label,predicted_label,predicted_label_ko,is_correct,confidence,confidence_level,classification_margin,is_borderline,second_candidate,second_score,error_code,message,ratio_face_height_px,ratio_face_width_px,ratio_face_length_width_ratio,ratio_forehead_width_px,ratio_cheekbone_width_px,ratio_jaw_width_px,ratio_forehead_to_cheekbone_ratio,ratio_jaw_to_cheekbone_ratio,ratio_jaw_angle_width_px,ratio_jaw_angle_width_to_cheekbone_ratio,ratio_chin_to_jaw_depth_px,ratio_chin_to_jaw_depth_to_face_height_ratio,ratio_lower_face_height_px,ratio_lower_face_height_to_face_height_ratio,ratio_eye_outer_width_px,ratio_eye_inner_distance_px,ratio_eye_outer_width_to_face_width_ratio,ratio_eye_inner_distance_to_face_width_ratio,ratio_lower_jaw_width_px,ratio_lower_jaw_width_to_cheekbone_ratio,ratio_jaw_taper_ratio,ratio_forehead_to_jaw_ratio,ratio_forehead_to_lower_jaw_ratio,ratio_jaw_to_face_width_ratio,ratio_lower_jaw_to_face_width_ratio,ratio_chin_sharpness_ratio,ratio_nose_length_px,ratio_nose_length_to_face_height_ratio,ratio_mouth_width_px,ratio_mouth_height_px,ratio_mouth_width_to_face_width_ratio,ratio_nose_center_offset_x_px,ratio_midface_height_ratio,ratio_philtrum_to_chin_ratio,ratio_temple_to_cheekbone_ratio,ratio_gonial_angle_proxy,ratio_jawline_curvature_index,ratio_cheekbone_peak_y_ratio,ratio_jaw_slope_angle,ratio_intercanthal_to_face_width,ratio_facial_asymmetry_index,score_round,score_oval,score_long,score_square,score_heart,quality_quality_score,quality_quality_status,quality_is_acceptable,quality_frontal_score,quality_eye_level_score,quality_face_center_offset_x_ratio,quality_eye_level_diff_to_face_width_ratio
sampleimg/Oval/oval (537).jpg,Oval,oval,long,긴형,False,0.6513,high,0.4427,False,oval,0.2087,,,176.07,139.0,1.2667,102.04,139.0,109.04,0.7341,0.7845,109.04,0.7845,40.5,0.23,73.0,0.4146,92.0,36.01,0.6619,0.2591,76.06,0.5472,0.6975,0.9358,1.3416,0.7845,0.5472,0.5325,49.16,0.2792,54.01,0.0,0.3886,21.5,0.3067,0.2927,0.8634,135.41,0.1343,0.4032,149.04,0.2591,0.2518,0.0011,0.2087,0.6513,0.0065,0.1324,0.4,warning,True,0.0,1.0,0.1547,0.0
sampleimg/Oval/oval (214).jpg,Oval,oval,oval,계란형 또는 일반형,True,0.7628,high,0.6063,False,heart,0.1565,,,187.86,153.55,1.2235,111.45,153.55,117.35,0.7258,0.7642,117.35,0.7642,39.5,0.2103,80.0,0.4258,103.31,39.12,0.6728,0.2547,80.31,0.523,0.6844,0.9498,1.3878,0.7642,0.523,0.4919,50.16,0.267,74.33,16.03,0.4841,2.5,0.294,0.1716,0.8567,137.19,0.1292,0.3992,142.82,0.2547,0.0847,0.0095,0.7628,0.0671,0.0041,0.1565,0.658,warning,True,0.8642,0.3488,0.0163,0.0521
sampleimg/Oval/oval (471).jpg,Oval,oval,round,둥근형,False,0.5967,high,0.3516,False,oval,0.2452,,,504.25,433.26,1.1639,303.16,433.26,342.18,0.6997,0.7898,342.18,0.7898,100.5,0.1993,238.0,0.472,276.09,105.0,0.6372,0.2424,242.13,0.5589,0.7076,0.886,1.2521,0.7898,0.5589,0.4151,130.14,0.2581,183.02,31.02,0.4224,9.5,0.2997,0.2406,0.8383,133.81,0.1153,0.4581,152.18,0.2424,0.0162,0.5967,0.2452,0.0057,0.0648,0.0876,0.8095,good,True,0.8175,0.7975,0.0219,0.0162
sampleimg/Oval/oval (425).jpg,Oval,oval,oval,계란형 또는 일반형,True,0.4812,high,0.2766,False,long,0.2046,,,311.27,254.24,1.2243,187.04,254.24,198.43,0.7357,0.7805,198.43,0.7805,66.5,0.2136,128.0,0.4112,169.11,64.07,0.6652,0.252,137.52,0.5409,0.6931,0.9426,1.3601,0.7805,0.5409,0.4836,85.71,0.2754,89.27,12.04,0.3511,34.0,0.3063,0.2586,0.8735,141.3,0.1336,0.4016,137.26,0.252,0.1809,0.0728,0.4812,0.2046,0.0419,0.1994,0.282,low,False,0.0,0.705,0.1337,0.0236
sampleimg/Round/round (234).jpg,Round,round,square,사각형,False,0.5687,high,0.2455,False,round,0.3232,,,517.65,451.93,1.1454,332.94,451.93,365.55,0.7367,0.8089,365.55,0.8089,122.0,0.2357,213.0,0.4115,291.29,116.21,0.6445,0.2571,258.28,0.5715,0.7066,0.9108,1.2891,0.8089,0.5715,0.4724,148.01,0.2859,161.01,19.03,0.3563,19.5,0.3131,0.2,0.8742,137.02,0.1178,0.4173,147.23,0.2571,0.0951,0.3232,0.0467,0.0051,0.5687,0.0563,0.6405,warning,True,0.6408,0.64,0.0431,0.0288
sampleimg/Round/round (39).jpg,Round,round,square,사각형,False,0.5416,medium,0.1407,False,round,0.401,,,408.4,348.02,1.1735,253.1,348.02,274.02,0.7272,0.7874,274.02,0.7874,73.5,0.18,159.0,0.3893,228.02,82.05,0.6552,0.2358,183.07,0.526,0.6681,0.9237,1.3825,0.7874,0.526,0.4015,116.28,0.2847,133.63,1.0,0.384,51.0,0.3183,0.2909,0.8653,128.7,0.1309,0.4432,155.77,0.2358,0.2471,0.401,0.0546,0.0005,0.5416,0.0024,0.357,low,False,0.0,0.8925,0.1465,0.0086
sampleimg/Round/round (166).jpg,Round,round,round,둥근형,True,0.7491,high,0.5785,False,square,0.1706,,,404.0,356.04,1.1347,257.01,356.04,274.09,0.7219,0.7698,274.09,0.7698,72.5,0.1795,165.0,0.4084,233.02,87.01,0.6545,0.2444,188.07,0.5282,0.6862,0.9377,1.3666,0.7698,0.5282,0.3855,111.11,0.275,119.0,13.0,0.3342,18.0,0.312,0.2395,0.8595,131.19,0.1198,0.4554,154.7,0.2444,0.073,0.7491,0.0777,0.0001,0.1706,0.0024,0.705,good,True,0.5783,0.895,0.0506,0.0084
sampleimg/Round/round (253).jpg,Round,round,round,둥근형,True,0.7338,high,0.4771,False,square,0.2567,,,350.96,321.14,1.0929,232.78,321.14,256.04,0.7249,0.7973,256.04,0.7973,72.5,0.2066,142.0,0.4046,203.19,79.51,0.6327,0.2476,176.73,0.5503,0.6902,0.9092,1.3172,0.7973,0.5503,0.4102,101.6,0.2895,116.35,11.05,0.3623,20.0,0.3176,0.2451,0.8624,132.22,0.1098,0.4587,156.75,0.2476,0.0561,0.7338,0.0081,0.0,0.2567,0.0014,0.346,low,False,0.4808,0.1437,0.0623,0.0685
sampleimg/Round/round (120).jpg,Round,round,heart,하트형,False,0.4413,low,0.0198,True,oval,0.4215,,,338.92,295.49,1.147,229.49,295.49,221.23,0.7766,0.7487,221.23,0.7487,85.0,0.2508,114.0,0.3364,207.2,81.1,0.7012,0.2745,150.12,0.508,0.6786,1.0374,1.5287,0.7487,0.508,0.5662,111.11,0.3278,111.29,0.0,0.3766,9.5,0.3458,0.3629,0.9088,142.3,0.1176,0.3511,141.22,0.2745,0.0981,0.1157,0.4215,0.0164,0.005,0.4413,0.6865,warning,True,0.7317,0.6188,0.0322,0.0305
sampleimg/Round/round (289).jpg,Round,round,round,둥근형,True,0.6962,high,0.4527,False,square,0.2435,,,312.1,277.0,1.1267,202.01,277.0,215.01,0.7293,0.7762,215.01,0.7762,59.0,0.189,126.0,0.4037,181.01,67.0,0.6535,0.2419,148.01,0.5343,0.6884,0.9395,1.3648,0.7762,0.5343,0.3986,87.01,0.2788,91.01,11.0,0.3285,8.5,0.314,0.1852,0.8665,131.51,0.1223,0.439,152.41,0.2419,0.0542,0.6962,0.0567,0.0001,0.2435,0.0035,0.8105,good,True,0.7442,0.91,0.0307,0.0072
sampleimg/Round/round (375).jpg,Round,round,round,둥근형,True,0.4231,high,0.1522,False,heart,0.2709,,,218.0,199.04,1.0953,151.01,199.04,155.12,0.7587,0.7793,155.12,0.7793,54.0,0.2477,90.0,0.4128,124.04,48.0,0.6232,0.2412,112.16,0.5635,0.7231,0.9735,1.3464,0.7793,0.5635,0.4815,63.2,0.2899,71.0,4.0,0.3567,22.5,0.3168,0.2743,0.8994,138.46,0.1083,0.3991,150.19,0.2412,0.1758,0.4231,0.0658,0.0013,0.2389,0.2709,0.3595,low,False,0.0583,0.8113,0.113,0.0151
sampleimg/Round/round (37).jpg,Round,round,heart,하트형,False,0.4935,high,0.2983,False,oval,0.1952,,,291.25,257.12,1.1327,196.12,257.12,200.02,0.7628,0.7779,200.02,0.7779,71.5,0.2455,116.0,0.3983,170.07,65.03,0.6614,0.2529,140.0,0.5445,0.6999,0.9805,1.4009,0.7779,0.5445,0.5107,82.0,0.2815,90.01,1.0,0.35,10.5,0.3057,0.2842,0.8989,142.7,0.1042,0.4017,143.9,0.2529,0.0817,0.189,0.1952,0.0071,0.1152,0.4935,0.699,warning,True,0.66,0.7575,0.0408,0.0194
sampleimg/Round/round (556).jpg,Round,round,round,둥근형,True,0.4027,medium,0.0735,False,oval,0.3292,,,120.04,103.0,1.1654,70.01,103.0,83.01,0.6796,0.8058,83.01,0.8058,27.5,0.2291,52.0,0.4332,66.03,27.02,0.641,0.2623,56.0,0.5437,0.6746,0.8434,1.2501,0.8058,0.5437,0.4911,33.0,0.2749,52.01,9.0,0.5049,5.5,0.3,0.1961,0.8253,137.11,0.1208,0.3999,146.93,0.2623,0.1068,0.4027,0.3292,0.0388,0.0303,0.199,0.636,warning,True,0.555,0.7575,0.0534,0.0194
sampleimg/Round/round (202).jpg,Round,round,square,사각형,False,0.4872,low,0.0234,True,round,0.4638,,,111.76,97.42,1.1472,69.18,97.42,78.64,0.7102,0.8072,78.64,0.8072,20.0,0.179,51.0,0.4563,62.29,24.19,0.6394,0.2483,54.59,0.5604,0.6942,0.8797,1.2673,0.8072,0.5604,0.3664,27.66,0.2475,35.23,0.0,0.3616,13.5,0.2913,0.2099,0.844,132.74,0.1445,0.4205,140.19,0.2483,0.154,0.4638,0.0439,0.0002,0.4872,0.0048,0.092,low,False,0.0,0.23,0.1386,0.0616
sampleimg/Round/round (456).jpg,Round,round,square,사각형,False,0.4944,high,0.2948,False,oval,0.1996,,,168.88,143.61,1.176,104.14,143.61,116.42,0.7252,0.8106,116.42,0.8106,35.0,0.2072,70.0,0.4145,94.37,37.85,0.6571,0.2636,78.85,0.549,0.6773,0.8945,1.3208,0.8106,0.549,0.4439,45.88,0.2717,57.49,0.0,0.4003,21.0,0.2987,0.293,0.8618,138.23,0.177,0.3198,129.92,0.2636,0.1114,0.1896,0.1996,0.0137,0.4944,0.1028,0.0,low,False,0.0,0.0,0.1462,0.1462
sampleimg/Round/round (212).jpg,Round,round,round,둥근형,True,0.5574,high,0.3554,False,oval,0.202,,,228.32,205.2,1.1127,157.2,205.2,152.16,0.7661,0.7415,152.16,0.7415,45.5,0.1993,96.0,0.4205,137.18,51.01,0.6685,0.2486,107.07,0.5218,0.7037,1.0331,1.4682,0.7415,0.5218,0.4249,62.01,0.2716,63.01,6.08,0.3071,6.5,0.3069,0.2407,0.9124,137.81,0.1099,0.4249,147.86,0.2486,0.0731,0.5574,0.202,0.0003,0.0475,0.1929,0.671,warning,True,0.7358,0.5737,0.0317,0.0341
sampleimg/Round/round (131).jpg,Round,round,square,사각형,False,0.7286,high,0.5457,False,round,0.1829,,,306.1,270.27,1.1326,194.26,270.27,219.23,0.7188,0.8112,219.23,0.8112,71.0,0.2319,122.0,0.3986,171.07,67.07,0.633,0.2482,150.12,0.5555,0.6848,0.8861,1.294,0.8112,0.5555,0.473,85.02,0.2778,107.0,1.0,0.3959,4.0,0.3007,0.2365,0.852,133.56,0.1244,0.4116,148.8,0.2482,0.0444,0.1829,0.0694,0.0019,0.7286,0.0173,0.8335,good,True,0.8767,0.7688,0.0148,0.0185
sampleimg/Round/round (321).jpg,Round,round,round,둥근형,True,0.8349,high,0.7256,False,square,0.1093,,,605.39,556.81,1.0872,414.35,556.81,429.98,0.7441,0.7722,429.98,0.7722,119.5,0.1974,257.0,0.4245,366.23,149.16,0.6577,0.2679,297.81,0.5349,0.6926,0.9636,1.3913,0.7722,0.5349,0.4013,161.12,0.2661,234.48,0.0,0.4211,46.0,0.2984,0.2468,0.8845,136.85,0.114,0.4245,143.79,0.2679,0.097,0.8349,0.0408,0.0,0.1093,0.015,0.4705,warning,True,0.3117,0.7087,0.0826,0.0233
sampleimg/Round/round (176).jpg,Round,round,round,둥근형,True,0.5548,high,0.3381,False,oval,0.2167,,,377.52,331.24,1.1397,246.33,331.24,257.11,0.7437,0.7762,257.11,0.7762,78.5,0.2079,147.0,0.3894,211.62,81.39,0.6389,0.2457,175.93,0.5311,0.6843,0.9581,1.4001,0.7762,0.5311,0.4462,109.24,0.2894,136.06,23.54,0.4108,17.5,0.3169,0.2031,0.8816,137.14,0.1499,0.3285,136.08,0.2457,0.0272,0.5548,0.2167,0.002,0.1698,0.0566,0.336,low,False,0.56,0.0,0.0528,0.1177
sampleimg/Round/round (146).jpg,Round,round,round,둥근형,True,0.6601,high,0.4495,False,oval,0.2105,,,125.14,109.17,1.1464,79.16,109.17,84.15,0.7251,0.7708,84.15,0.7708,26.5,0.2118,49.0,0.3915,68.18,27.07,0.6246,0.248,57.14,0.5234,0.679,0.9407,1.3853,0.7708,0.5234,0.4638,36.06,0.2881,43.05,2.0,0.3943,2.5,0.3121,0.2102,0.8714,137.05,0.1065,0.4475,151.39,0.248,0.0092,0.6601,0.2105,0.0036,0.0808,0.045,0.6565,warning,True,0.8092,0.4275,0.0229,0.0458
sampleimg/Round/round (468).jpg,Round,round,oval,계란형 또는 일반형,False,0.3643,high,0.1553,False,round,0.2089,,,104.12,87.14,1.1948,61.07,87.14,70.11,0.7008,0.8046,70.11,0.8046,23.0,0.2209,46.0,0.4418,55.15,21.1,0.6328,0.2421,49.04,0.5628,0.6994,0.8711,1.2454,0.8046,0.5628,0.469,28.02,0.2691,38.05,5.0,0.4367,0.5,0.2984,0.1944,0.839,135.38,0.1188,0.4418,149.74,0.2421,0.0115,0.2089,0.3643,0.1002,0.1845,0.1421,0.742,good,True,0.9525,0.4263,0.0057,0.0459
sampleimg/Round/round (255).jpg,Round,round,square,사각형,False,0.7564,high,0.5834,False,round,0.173,,,295.43,266.08,1.1103,188.96,266.08,217.45,0.7101,0.8172,217.45,0.8172,65.0,0.22,128.0,0.4333,168.67,72.44,0.6339,0.2723,148.17,0.5568,0.6814,0.869,1.2753,0.8172,0.5568,0.4387,76.06,0.2575,125.4,23.02,0.4713,34.5,0.2845,0.1857,0.8463,130.71,0.1333,0.3656,149.25,0.2723,0.2368,0.173,0.0463,0.0002,0.7564,0.0241,0.118,low,False,0.0,0.295,0.1297,0.0564
sampleimg/Round/round (381).jpg,Round,round,round,둥근형,True,0.4984,high,0.2432,False,square,0.2552,,,216.04,183.04,1.1802,130.02,183.04,147.05,0.7103,0.8034,147.05,0.8034,43.0,0.199,90.0,0.4166,119.07,46.04,0.6505,0.2515,99.08,0.5413,0.6738,0.8841,1.3122,0.8034,0.5413,0.434,59.08,0.2735,74.01,11.0,0.4043,9.5,0.3056,0.2049,0.8415,134.11,0.131,0.4212,146.5,0.2515,0.071,0.4984,0.2202,0.0059,0.2552,0.0203,0.631,warning,True,0.5675,0.7263,0.0519,0.0219
sampleimg/Round/round (195).jpg,Round,round,round,둥근형,True,0.7363,high,0.5789,False,oval,0.1573,,,222.58,188.68,1.1796,135.94,188.68,148.22,0.7205,0.7855,148.22,0.7855,41.0,0.1842,97.0,0.4358,123.41,48.09,0.654,0.2549,102.08,0.541,0.6887,0.9172,1.3318,0.7855,0.541,0.4017,59.08,0.2654,68.26,6.0,0.3618,32.0,0.3055,0.2621,0.8533,136.4,0.1137,0.4852,147.46,0.2549,0.3074,0.7363,0.1573,0.0019,0.0908,0.0136,0.135,low,False,0.0,0.3375,0.1696,0.053
sampleimg/Round/round (365).jpg,Round,round,round,둥근형,True,0.6201,high,0.2845,False,square,0.3356,,,244.02,212.01,1.151,147.0,212.01,171.01,0.6934,0.8066,171.01,0.8066,47.0,0.1926,99.0,0.4057,134.01,56.01,0.6321,0.2642,116.02,0.5472,0.6784,0.8596,1.2671,0.8066,0.5472,0.4051,68.01,0.2787,79.03,0.0,0.3727,7.0,0.3115,0.2669,0.8255,131.8,0.1264,0.4303,152.67,0.2642,0.0566,0.6201,0.0429,0.0005,0.3356,0.0008,0.788,good,True,0.725,0.8825,0.033,0.0094
sampleimg/Round/round (380).jpg,Round,round,round,둥근형,True,0.4264,medium,0.1011,False,square,0.3254,,,261.61,222.19,1.1774,159.91,222.19,174.93,0.7197,0.7873,174.93,0.7873,53.0,0.2026,102.0,0.3899,143.89,53.46,0.6476,0.2406,119.51,0.5379,0.6832,0.9141,1.338,0.7873,0.5379,0.4435,74.17,0.2835,74.17,0.0,0.3338,3.5,0.3146,0.257,0.8598,134.96,0.1408,0.3746,143.57,0.2406,0.0765,0.4264,0.2192,0.012,0.3254,0.017,0.561,warning,True,0.8683,0.1,0.0158,0.072
sampleimg/Round/round (374).jpg,Round,round,square,사각형,False,0.5988,high,0.2044,False,round,0.3944,,,231.0,205.12,1.1262,143.28,205.12,169.01,0.6985,0.824,169.01,0.824,43.0,0.1861,103.0,0.4459,133.06,54.08,0.6487,0.2637,117.0,0.5704,0.6923,0.8478,1.2246,0.824,0.5704,0.3675,59.3,0.2567,76.01,0.0,0.3705,27.5,0.2945,0.2365,0.8351,129.97,0.1275,0.4632,149.04,0.2637,0.2096,0.3944,0.0063,0.0,0.5988,0.0005,0.3025,low,False,0.0,0.7562,0.1341,0.0195
sampleimg/Round/round (16).jpg,Round,round,round,둥근형,True,0.7779,high,0.6502,False,oval,0.1277,,,479.71,444.5,1.0792,337.33,444.5,328.39,0.7589,0.7388,328.39,0.7388,105.0,0.2189,188.0,0.3919,286.34,107.23,0.6442,0.2412,228.27,0.5135,0.6951,1.0272,1.4778,0.7388,0.5135,0.46,141.23,0.2944,153.26,5.0,0.3448,8.0,0.3173,0.2205,0.9032,140.73,0.0935,0.4461,150.72,0.2412,0.0,0.7779,0.1277,0.0001,0.0157,0.0786,0.7525,good,True,0.85,0.6062,0.018,0.0315
sampleimg/Round/round (257).jpg,Round,round,square,사각형,False,0.6403,high,0.3927,False,round,0.2476,,,415.2,360.28,1.1524,263.97,360.28,287.74,0.7327,0.7986,287.74,0.7986,86.0,0.2071,172.0,0.4143,231.04,90.43,0.6413,0.251,201.07,0.5581,0.6988,0.9174,1.3128,0.7986,0.5581,0.4277,113.28,0.2728,136.5,1.0,0.3789,4.0,0.3077,0.2344,0.8682,133.75,0.1526,0.3348,139.9,0.251,0.1166,0.2476,0.0861,0.0022,0.6403,0.0237,0.5445,warning,True,0.9075,0.0,0.0111,0.1194
sampleimg/Round/round (293).jpg,Round,round,round,둥근형,True,0.3822,medium,0.1095,False,heart,0.2726,,,208.04,184.1,1.13,144.03,184.1,144.09,0.7824,0.7827,144.09,0.7827,51.5,0.2476,74.0,0.3557,120.02,44.0,0.6519,0.239,99.05,0.538,0.6874,0.9996,1.4542,0.7827,0.538,0.52,65.07,0.3128,63.2,0.0,0.3433,9.0,0.3318,0.2727,0.9182,141.16,0.1212,0.3653,141.13,0.239,0.0652,0.3822,0.0954,0.004,0.2459,0.2726,0.701,good,True,0.5925,0.8638,0.0489,0.0109
sampleimg/Round/round (302).jpg,Round,round,oval,계란형 또는 일반형,False,0.4541,low,0.0394,True,heart,0.4147,,,131.14,115.11,1.1392,84.15,115.11,89.01,0.731,0.7732,89.01,0.7732,32.5,0.2478,55.0,0.4194,73.06,30.07,0.6347,0.2612,62.0,0.5386,0.6966,0.9454,1.3572,0.7732,0.5386,0.5242,36.01,0.2746,51.01,12.04,0.4431,11.5,0.2975,0.1145,0.8612,145.48,0.0981,0.4118,140.63,0.2612,0.1824,0.1089,0.4541,0.0153,0.0071,0.4147,0.37,low,False,0.1675,0.6737,0.0999,0.0261
sampleimg/Round/round (34).jpg,Round,round,oval,계란형 또는 일반형,False,0.3271,medium,0.0617,False,round,0.2654,,,193.01,164.03,1.1767,121.0,164.03,130.02,0.7377,0.7926,130.02,0.7926,48.0,0.2487,71.0,0.3679,111.02,43.01,0.6768,0.2622,91.01,0.5548,0.7,0.9307,1.3296,0.7926,0.5548,0.5274,61.01,0.3161,65.0,1.0,0.3963,2.0,0.3368,0.2664,0.8658,139.05,0.1292,0.3679,142.56,0.2622,0.0122,0.2654,0.3271,0.156,0.1511,0.1004,0.878,good,True,0.8983,0.8475,0.0122,0.0122
sampleimg/Round/round (508).jpg,Round,round,oval,계란형 또는 일반형,False,0.3664,low,0.027,True,round,0.3394,,,152.16,129.14,1.1783,89.09,129.14,105.08,0.6899,0.8137,105.08,0.8137,32.0,0.2103,64.0,0.4206,82.05,33.02,0.6354,0.2557,70.06,0.5425,0.6668,0.8479,1.2715,0.8137,0.5425,0.4567,41.05,0.2698,60.21,6.0,0.4662,0.5,0.296,0.228,0.8217,133.64,0.1337,0.4009,146.31,0.2557,0.0387,0.3394,0.3664,0.0154,0.2456,0.0333,0.8645,good,True,0.9675,0.71,0.0039,0.0232
sampleimg/Round/round (201).jpg,Round,round,oval,계란형 또는 일반형,False,0.2985,low,0.0204,True,round,0.2782,,,476.32,400.28,1.19,290.12,400.28,315.23,0.7248,0.7875,315.23,0.7875,100.0,0.2099,196.0,0.4115,253.64,99.08,0.6337,0.2475,218.01,0.5446,0.6916,0.9203,1.3308,0.7875,0.5446,0.4587,136.44,0.2865,152.55,0.0,0.3811,95.5,0.3191,0.2921,0.8674,131.18,0.1369,0.3842,152.19,0.2475,0.4222,0.2782,0.2985,0.0352,0.2501,0.138,0.175,low,False,0.0,0.4375,0.2386,0.045
sampleimg/Round/round (140).jpg,Round,round,oval,계란형 또는 일반형,False,0.4931,high,0.3238,False,heart,0.1692,,,437.06,344.02,1.2704,251.34,344.02,265.15,0.7306,0.7707,265.15,0.7707,75.5,0.1727,194.0,0.4439,224.0,85.01,0.6511,0.2471,183.33,0.5329,0.6914,0.9479,1.3709,0.7707,0.5329,0.4118,114.76,0.2626,111.07,13.04,0.3229,89.0,0.3073,0.2978,0.8788,129.12,0.1358,0.4622,158.47,0.2471,0.4011,0.0673,0.4931,0.153,0.1174,0.1692,0.3855,low,False,0.0,0.9637,0.2587,0.0029
sampleimg/Round/round (500).jpg,Round,round,square,사각형,False,0.4312,low,0.0146,True,round,0.4166,,,417.77,389.49,1.0726,284.69,389.49,318.28,0.7309,0.8172,318.28,0.8172,109.0,0.2609,186.0,0.4452,242.51,96.42,0.6226,0.2476,227.61,0.5844,0.7151,0.8945,1.2508,0.8172,0.5844,0.4789,115.12,0.2756,185.87,28.16,0.4772,18.5,0.2966,0.1636,0.8602,137.16,0.1002,0.4309,152.92,0.2476,0.0128,0.4166,0.0286,0.0003,0.4312,0.1233,0.416,warning,True,0.6042,0.1338,0.0475,0.0693
sampleimg/Round/round (31).jpg,Round,round,round,둥근형,True,0.5491,high,0.1982,False,oval,0.351,,,140.01,117.02,1.1965,82.01,117.02,92.02,0.7008,0.7864,92.02,0.7864,26.0,0.1857,59.0,0.4214,76.03,31.02,0.6497,0.2651,62.03,0.5301,0.6741,0.8912,1.322,0.7864,0.5301,0.4191,38.05,0.2718,40.01,5.0,0.3419,5.5,0.3072,0.2867,0.8375,134.68,0.1297,0.4357,147.26,0.2651,0.0598,0.5491,0.351,0.0101,0.0742,0.0156,0.6795,warning,True,0.6083,0.7863,0.047,0.0171
sampleimg/Round/round (198).jpg,Round,round,round,둥근형,True,0.6513,high,0.4829,False,square,0.1684,,,222.65,195.66,1.138,141.35,195.66,153.73,0.7225,0.7857,153.73,0.7857,44.5,0.1999,96.0,0.4312,125.32,54.23,0.6405,0.2772,106.68,0.5452,0.6939,0.9195,1.3251,0.7857,0.5452,0.4171,59.41,0.2668,75.33,10.0,0.385,16.5,0.2977,0.2207,0.8608,137.09,0.1274,0.3997,141.34,0.2772,0.0971,0.6513,0.1479,0.001,0.1684,0.0314,0.3485,low,False,0.2975,0.425,0.0843,0.046
sampleimg/Round/round (417).jpg,Round,round,round,둥근형,True,0.6519,high,0.3749,False,square,0.2771,,,200.06,181.1,1.1047,134.18,181.1,145.01,0.7409,0.8007,145.01,0.8007,48.0,0.2399,82.0,0.4099,115.07,47.01,0.6354,0.2596,103.0,0.5687,0.7103,0.9253,1.3027,0.8007,0.5687,0.466,58.14,0.2906,76.0,0.0,0.4197,20.5,0.3149,0.2053,0.8791,139.69,0.1146,0.4049,142.84,0.2596,0.1822,0.6519,0.0293,0.0007,0.2771,0.0409,0.3235,low,False,0.0567,0.7238,0.1132,0.0221
sampleimg/Round/round (283).jpg,Round,round,round,둥근형,True,0.5216,medium,0.051,False,square,0.4706,,,551.99,499.96,1.1041,358.02,499.96,408.4,0.7161,0.8169,408.4,0.8169,117.0,0.212,239.0,0.433,308.02,127.28,0.6161,0.2546,288.17,0.5764,0.7056,0.8766,1.2424,0.8169,0.5764,0.406,147.0,0.2663,178.14,1.41,0.3563,40.5,0.3027,0.2647,0.8525,134.31,0.1161,0.4402,149.72,0.2546,0.158,0.5216,0.006,0.0001,0.4706,0.0018,0.345,low,False,0.325,0.375,0.081,0.05
sampleimg/Round/round (167).jpg,Round,round,square,사각형,False,0.5927,high,0.2321,False,round,0.3606,,,687.07,590.58,1.1634,428.27,590.58,483.29,0.7252,0.8183,483.29,0.8183,155.5,0.2263,287.0,0.4177,385.09,150.47,0.6521,0.2548,339.85,0.5754,0.7032,0.8861,1.2602,0.8183,0.5754,0.4576,187.0,0.2722,246.89,1.0,0.4181,115.5,0.3024,0.309,0.8666,140.79,0.1044,0.4541,145.35,0.2548,0.3878,0.3606,0.0247,0.0058,0.5927,0.0162,0.0,low,False,0.0,0.0,0.1956,0.0948
sampleimg/Round/round (125).jpg,Round,round,round,둥근형,True,0.3098,medium,0.0533,False,long,0.2566,,,212.76,174.35,1.2203,122.69,174.35,140.0,0.7037,0.803,140.0,0.803,46.5,0.2186,90.0,0.423,110.11,37.01,0.6316,0.2123,95.02,0.545,0.6787,0.8763,1.2912,0.803,0.545,0.4894,57.56,0.2705,69.07,1.0,0.3961,49.0,0.2961,0.2501,0.8532,146.61,0.1113,0.4371,135.0,0.2123,0.4703,0.3098,0.2486,0.2566,0.0277,0.1573,0.2565,low,False,0.0,0.6412,0.281,0.0287
sampleimg/Round/round (441).jpg,Round,round,round,둥근형,True,0.4329,low,0.0238,True,heart,0.409,,,83.0,75.0,1.1067,58.01,75.0,57.01,0.7734,0.7601,57.01,0.7601,19.5,0.2349,34.0,0.4096,48.01,19.0,0.6401,0.2533,41.01,0.5468,0.7194,1.0175,1.4144,0.7601,0.5468,0.4755,23.0,0.2771,27.02,0.0,0.3602,1.5,0.3133,0.2917,0.92,143.23,0.1034,0.3976,143.47,0.2533,0.04,0.4329,0.0867,0.0013,0.0701,0.409,0.8335,good,True,0.8333,0.8337,0.02,0.0133
sampleimg/Round/round (406).jpg,Round,round,round,둥근형,True,0.6826,high,0.3723,False,square,0.3103,,,282.71,267.82,1.0556,192.37,267.82,218.11,0.7183,0.8144,218.11,0.8144,57.0,0.2016,135.0,0.4775,163.52,64.28,0.6105,0.24,157.04,0.5863,0.72,0.882,1.225,0.8144,0.5863,0.363,69.87,0.2471,97.33,0.0,0.3634,34.5,0.2879,0.2648,0.8569,135.11,0.1263,0.3997,141.67,0.24,0.1755,0.6826,0.0036,0.0,0.3103,0.0035,0.1575,low,False,0.0,0.3938,0.1288,0.0485
